candidate_id,problem,language,submission_id,source_file,issue_id,severity,line,column,message,risk,code_before,code_at_line,code_after,approved_for_removal,review_notes
unused_000352,gigel-si-sosetele,cpp,1342819587,gigel-si-sosetele/1342819587.cpp,unusedFunction,style,30,4,The function 'mypowr' is never used.,high,ll const md=998244353LL;,"ll mypowr(ll a,ll b, ll mod1) {ll res=1;if(b<0)b=0;a%=mod1; assert(b>=0);",for(;b;b>>=1){if(b&1)res=res*a%mod1;a=a*a%mod1;}return res;},FALSE,
unused_000353,gigel-si-sosetele,cpp,1342819587,gigel-si-sosetele/1342819587.cpp,unusedFunction,style,32,4,The function 'mypow' is never used.,high,for(;b;b>>=1){if(b&1)res=res*a%mod1;a=a*a%mod1;}return res;},"ll mypow(ll a,ll b) {ll res=1;if(b<0)b=0;assert(b>=0);",for(;b;b>>=1){if(b&1)res=res*a;a=a*a;}return res;},FALSE,
unused_000354,gigel-si-sosetele,cpp,1344570632,gigel-si-sosetele/1344570632.cpp,unreadVariable,style,13,26,Variable 'miss1' is assigned a value that is never used.,medium,string s2;,"int n, nr = 0, miss1 = 0, miss2 = 0;","int i, j;",FALSE,
unused_000355,gigel-si-sosetele,cpp,1344570632,gigel-si-sosetele/1344570632.cpp,unreadVariable,style,13,37,Variable 'miss2' is assigned a value that is never used.,medium,string s2;,"int n, nr = 0, miss1 = 0, miss2 = 0;","int i, j;",FALSE,
unused_000356,gigel-si-sosetele,cpp,1344570632,gigel-si-sosetele/1344570632.cpp,unusedVariable,style,14,12,Unused variable: j,medium,"int n, nr = 0, miss1 = 0, miss2 = 0;","int i, j;",cin >> n >> s1 >> s2;,FALSE,
unused_000357,gigel-si-sosetele,cpp,1344570632,gigel-si-sosetele/1344570632.cpp,unreadVariable,style,84,16,Variable 'maxaux' is assigned a value that is never used.,medium,,int maxaux = 0;,,FALSE,
unused_000358,gigel-si-sosetele,cpp,1344570817,gigel-si-sosetele/1344570817.cpp,unreadVariable,style,13,26,Variable 'miss1' is assigned a value that is never used.,medium,string s2;,"int n, nr = 0, miss1 = 0, miss2 = 0;","int i, j;",FALSE,
unused_000359,gigel-si-sosetele,cpp,1344570817,gigel-si-sosetele/1344570817.cpp,unreadVariable,style,13,37,Variable 'miss2' is assigned a value that is never used.,medium,string s2;,"int n, nr = 0, miss1 = 0, miss2 = 0;","int i, j;",FALSE,
unused_000360,gigel-si-sosetele,cpp,1344570817,gigel-si-sosetele/1344570817.cpp,unusedVariable,style,14,12,Unused variable: j,medium,"int n, nr = 0, miss1 = 0, miss2 = 0;","int i, j;",cin >> n >> s1 >> s2;,FALSE,
unused_000361,gigel-si-sosetele,cpp,1344570817,gigel-si-sosetele/1344570817.cpp,unreadVariable,style,84,16,Variable 'maxaux' is assigned a value that is never used.,medium,,int maxaux = 0;,,FALSE,
unused_000362,gigel-si-sosetele,cpp,1344570876,gigel-si-sosetele/1344570876.cpp,unreadVariable,style,13,26,Variable 'miss1' is assigned a value that is never used.,medium,string s2;,"int n, nr = 0, miss1 = 0, miss2 = 0;","int i, j;",FALSE,
unused_000363,gigel-si-sosetele,cpp,1344570876,gigel-si-sosetele/1344570876.cpp,unreadVariable,style,13,37,Variable 'miss2' is assigned a value that is never used.,medium,string s2;,"int n, nr = 0, miss1 = 0, miss2 = 0;","int i, j;",FALSE,
unused_000364,gigel-si-sosetele,cpp,1344570876,gigel-si-sosetele/1344570876.cpp,unusedVariable,style,14,12,Unused variable: j,medium,"int n, nr = 0, miss1 = 0, miss2 = 0;","int i, j;",cin >> n >> s1 >> s2;,FALSE,
unused_000365,gigel-si-sosetele,cpp,1344570876,gigel-si-sosetele/1344570876.cpp,unreadVariable,style,84,16,Variable 'maxaux' is assigned a value that is never used.,medium,,int maxaux = 0;,,FALSE,
unused_000366,gigel-si-sosetele,cpp,1344588819,gigel-si-sosetele/1344588819.cpp,unreadVariable,style,58,17,Variable 'left[0]' is assigned a value that is never used.,medium,total += r;,left[0] -= r;,},FALSE,
unused_000367,gigel-si-sosetele,cpp,1344588819,gigel-si-sosetele/1344588819.cpp,unreadVariable,style,65,18,Variable 'right[0]' is assigned a value that is never used.,medium,total += l;,right[0] -= l;,},FALSE,
unused_000368,gigel-si-sosetele,cpp,1344622176,gigel-si-sosetele/1344622176.cpp,unreadVariable,style,14,29,Variable 'n2' is assigned a value that is never used.,medium,"cin.getline(s2, NMAX);","int n1 = strlen(s1), n2 = strlen(s2);",for (i = 0; i < n1; ++i) {,FALSE,
unused_000369,gigel-si-sosetele,cpp,1344629507,gigel-si-sosetele/1344629507.cpp,unusedFunction,style,20,6,The function 'dfs' is never used.,high,,"void dfs(ll root, vector<vll> &adj, vector<bool> &V, vector<ll> &T, int &t) {",if (V[root]) return;,FALSE,
unused_000370,gigel-si-sosetele,cpp,1344629769,gigel-si-sosetele/1344629769.cpp,unusedFunction,style,20,6,The function 'dfs' is never used.,high,,"void dfs(ll root, vector<vll> &adj, vector<bool> &V, vector<ll> &T, int &t) {",if (V[root]) return;,FALSE,
unused_000371,gigel-si-sosetele,cpp,1344634312,gigel-si-sosetele/1344634312.cpp,unreadVariable,style,36,11,Variable 'l' is assigned a value that is never used.,medium,,int l = 0;,int r = 0;,FALSE,
unused_000372,gigel-si-sosetele,cpp,1344634312,gigel-si-sosetele/1344634312.cpp,unreadVariable,style,37,11,Variable 'r' is assigned a value that is never used.,medium,int l = 0;,int r = 0;,,FALSE,
unused_000373,gigel-si-sosetele,cpp,1344634312,gigel-si-sosetele/1344634312.cpp,unreadVariable,style,49,16,Variable 'r' is assigned a value that is never used.,medium,total += left[i];,r += (0 - pair);,} else {,FALSE,
unused_000374,gigel-si-sosetele,cpp,1344634312,gigel-si-sosetele/1344634312.cpp,unreadVariable,style,52,16,Variable 'l' is assigned a value that is never used.,medium,total += right[i];,l += pair;,},FALSE,
unused_000375,gigel-si-sosetele,cpp,1344637576,gigel-si-sosetele/1344637576.cpp,unusedFunction,style,14,5,The function 'max' is never used.,high,,"int max (int a, int b) {",if (a < b),FALSE,
unused_000376,gigel-si-sosetele,cpp,1344637576,gigel-si-sosetele/1344637576.cpp,unusedVariable,style,21,88,Unused variable: nr_stars1,medium,int main() {,"int nr = 0, freq1[28] = { 0 }, freq2[28] = { 0 }, n, unpaired1 = 0, unpaired2 = 0, nr_stars1, nr_stars2;",char ch;,FALSE,
unused_000377,gigel-si-sosetele,cpp,1344637576,gigel-si-sosetele/1344637576.cpp,unusedVariable,style,21,99,Unused variable: nr_stars2,medium,int main() {,"int nr = 0, freq1[28] = { 0 }, freq2[28] = { 0 }, n, unpaired1 = 0, unpaired2 = 0, nr_stars1, nr_stars2;",char ch;,FALSE,
unused_000378,gigel-si-sosetele,cpp,1344637715,gigel-si-sosetele/1344637715.cpp,unreadVariable,style,9,68,Variable 'unpaired1' is assigned a value that is never used.,medium,int main() {,"int nr = 0, freq1[28] = { 0 }, freq2[28] = { 0 }, n, unpaired1 = 0, unpaired2 = 0, nr_stars = 0;",char ch;,FALSE,
unused_000379,gigel-si-sosetele,cpp,1344637715,gigel-si-sosetele/1344637715.cpp,unreadVariable,style,9,83,Variable 'unpaired2' is assigned a value that is never used.,medium,int main() {,"int nr = 0, freq1[28] = { 0 }, freq2[28] = { 0 }, n, unpaired1 = 0, unpaired2 = 0, nr_stars = 0;",char ch;,FALSE,
unused_000380,gigel-si-sosetele,cpp,1344707760,gigel-si-sosetele/1344707760.cpp,unusedVariable,style,17,30,Unused variable: itr,medium,cin >> N;,"map<char, int>::iterator itr;",for(int i = 0; i < N; i++) {,FALSE,
unused_000381,gigel-si-sosetele,cpp,1344708005,gigel-si-sosetele/1344708005.cpp,unusedVariable,style,17,30,Unused variable: itr,medium,cin >> N;,"map<char, int>::iterator itr;",for(int i = 0; i < N; i++) {,FALSE,
unused_000382,gigel-si-sosetele,cpp,1344708332,gigel-si-sosetele/1344708332.cpp,unusedVariable,style,17,30,Unused variable: itr,medium,cin >> N;,"map<char, int>::iterator itr;",for(int i = 0; i < N; i++) {,FALSE,
unused_000383,gigel-si-sosetele,cpp,1344709706,gigel-si-sosetele/1344709706.cpp,unusedFunction,style,38,6,The function 'print_all' is never used.,high,},void print_all() {,for(int i = 'a'; i <= 'z'; i++) {,FALSE,
unused_000384,gigel-si-sosetele,cpp,1361905950,gigel-si-sosetele/1361905950.cpp,unreadVariable,style,26,14,Variable 'used' is assigned a value that is never used.,medium,,int used = 0;,for (int i = 0; i < s1.size(); i++) {,FALSE,
unused_000385,gigel-si-sosetele,cpp,1361905956,gigel-si-sosetele/1361905956.cpp,unreadVariable,style,26,14,Variable 'used' is assigned a value that is never used.,medium,,int used = 0;,for (int i = 0; i < s1.size(); i++) {,FALSE,
unused_000386,gigel-si-sosetele,cpp,1378077612,gigel-si-sosetele/1378077612.cpp,unusedStructMember,style,26,13,class member 'Solution::n' is never used.,high,class Solution {,int n;,"string a, b;",FALSE,
unused_000387,gigel-si-sosetele,cpp,1378144963,gigel-si-sosetele/1378144963.cpp,unreadVariable,style,55,15,Variable 'leftb' is assigned a value that is never used.,medium,sta = 0;,leftb = 0;,},FALSE,
unused_000388,gigel-si-sosetele,cpp,1378144963,gigel-si-sosetele/1378144963.cpp,unreadVariable,style,61,15,Variable 'leftb' is assigned a value that is never used.,medium,sta = 0;,leftb = x;,},FALSE,
unused_000389,gigel-si-sosetele,cpp,1378144963,gigel-si-sosetele/1378144963.cpp,unreadVariable,style,73,15,Variable 'lefta' is assigned a value that is never used.,medium,stb = 0;,lefta = 0;,},FALSE,
unused_000390,gigel-si-sosetele,cpp,1378144963,gigel-si-sosetele/1378144963.cpp,unreadVariable,style,79,15,Variable 'lefta' is assigned a value that is never used.,medium,stb = 0;,lefta = x;,},FALSE,
unused_000391,gigel-si-sosetele,cpp,1378145138,gigel-si-sosetele/1378145138.cpp,unreadVariable,style,60,15,Variable 'leftb' is assigned a value that is never used.,medium,sta = 0;,leftb = 0;,},FALSE,
unused_000392,gigel-si-sosetele,cpp,1378145138,gigel-si-sosetele/1378145138.cpp,unreadVariable,style,66,15,Variable 'leftb' is assigned a value that is never used.,medium,sta = 0;,leftb = x;,},FALSE,
unused_000393,gigel-si-sosetele,cpp,1378145138,gigel-si-sosetele/1378145138.cpp,unreadVariable,style,78,15,Variable 'lefta' is assigned a value that is never used.,medium,stb = 0;,lefta = 0;,},FALSE,
unused_000394,gigel-si-sosetele,cpp,1378145138,gigel-si-sosetele/1378145138.cpp,unreadVariable,style,84,15,Variable 'lefta' is assigned a value that is never used.,medium,stb = 0;,lefta = x;,},FALSE,
unused_000395,gigel-si-sosetele,cpp,1378158403,gigel-si-sosetele/1378158403.cpp,unreadVariable,style,34,7,Variable 'r' is assigned a value that is never used.,medium,l -= count;,r -= count;,,FALSE,
unused_000396,gigel-si-sosetele,cpp,1378158403,gigel-si-sosetele/1378158403.cpp,unreadVariable,style,39,7,Variable 'l' is assigned a value that is never used.,medium,rmap['*'] -= count;,l -= count;,r -= count;,FALSE,
unused_000397,gigel-si-sosetele,cpp,1378158403,gigel-si-sosetele/1378158403.cpp,unreadVariable,style,40,7,Variable 'r' is assigned a value that is never used.,medium,l -= count;,r -= count;,,FALSE,
unused_000398,gigel-si-sosetele,cpp,1378158476,gigel-si-sosetele/1378158476.cpp,unreadVariable,style,34,7,Variable 'r' is assigned a value that is never used.,medium,l -= count;,r -= count;,,FALSE,
unused_000399,gigel-si-sosetele,cpp,1378158476,gigel-si-sosetele/1378158476.cpp,unreadVariable,style,39,7,Variable 'l' is assigned a value that is never used.,medium,rmap['*'] -= count;,l -= count;,r -= count;,FALSE,
unused_000400,gigel-si-sosetele,cpp,1378158476,gigel-si-sosetele/1378158476.cpp,unreadVariable,style,40,7,Variable 'r' is assigned a value that is never used.,medium,l -= count;,r -= count;,,FALSE,
unused_000401,gigel-si-sosetele,cpp,1378159603,gigel-si-sosetele/1378159603.cpp,unreadVariable,style,18,27,Variable 'used_left' is assigned a value that is never used.,medium,"vector<char> left(n), right(n);","vector<bool> used_left(n, false), used_right(n, false);","int no_of_starts_left = 0, no_of_starts_right = 0;",FALSE,
unused_000402,gigel-si-sosetele,cpp,1378159603,gigel-si-sosetele/1378159603.cpp,unreadVariable,style,18,49,Variable 'used_right' is assigned a value that is never used.,medium,"vector<char> left(n), right(n);","vector<bool> used_left(n, false), used_right(n, false);","int no_of_starts_left = 0, no_of_starts_right = 0;",FALSE,
unused_000403,gigel-si-sosetele,cpp,1378159617,gigel-si-sosetele/1378159617.cpp,unreadVariable,style,18,27,Variable 'used_left' is assigned a value that is never used.,medium,"vector<char> left(n), right(n);","vector<bool> used_left(n, false), used_right(n, false);","int no_of_starts_left = 0, no_of_starts_right = 0;",FALSE,
unused_000404,gigel-si-sosetele,cpp,1378159617,gigel-si-sosetele/1378159617.cpp,unreadVariable,style,18,49,Variable 'used_right' is assigned a value that is never used.,medium,"vector<char> left(n), right(n);","vector<bool> used_left(n, false), used_right(n, false);","int no_of_starts_left = 0, no_of_starts_right = 0;",FALSE,
unused_000405,gigel-si-sosetele,cpp,1378159627,gigel-si-sosetele/1378159627.cpp,unreadVariable,style,17,11,Variable 'k' is assigned a value that is never used.,medium,int m = left.size();,int k = right.size();,int t = 0;,FALSE,
unused_000406,gigel-si-sosetele,cpp,1378159627,gigel-si-sosetele/1378159627.cpp,unreadVariable,style,18,11,Variable 't' is assigned a value that is never used.,medium,int k = right.size();,int t = 0;,for (int j = 0; j < m; j++) {,FALSE,
unused_000407,gigel-si-sosetele,cpp,1378159661,gigel-si-sosetele/1378159661.cpp,unreadVariable,style,24,11,Variable 'k' is assigned a value that is never used.,medium,int m = left.size();,int k = right.size();,int t = 0;,FALSE,
unused_000408,gigel-si-sosetele,cpp,1378159661,gigel-si-sosetele/1378159661.cpp,unreadVariable,style,25,11,Variable 't' is assigned a value that is never used.,medium,int k = right.size();,int t = 0;,for (int j = 0; j < m; j++) {,FALSE,
unused_000409,gigel-si-sosetele,cpp,1378159675,gigel-si-sosetele/1378159675.cpp,unreadVariable,style,24,11,Variable 'k' is assigned a value that is never used.,medium,int m = left.size();,int k = right.size();,int t = 0;,FALSE,
unused_000410,gigel-si-sosetele,cpp,1378159675,gigel-si-sosetele/1378159675.cpp,unreadVariable,style,25,11,Variable 't' is assigned a value that is never used.,medium,int k = right.size();,int t = 0;,for (int j = 0; j < m; j++) {,FALSE,
unused_000411,gigel-si-sosetele,cpp,1378159750,gigel-si-sosetele/1378159750.cpp,unusedFunction,style,5,6,The function 'find_right' is never used.,high,,"bool find_right(const string &right, const char &c) {",for (int i = 0; i < right.size(); i++) {,FALSE,
unused_000412,gigel-si-sosetele,cpp,1391770795,gigel-si-sosetele/1391770795.cpp,unreadVariable,style,43,12,Variable 'wr' is assigned a value that is never used.,medium,"pairs += min(wr, ll);","wr = max(0, wr - ll);",},FALSE,
unused_000413,gigel-si-sosetele,cpp,1391770822,gigel-si-sosetele/1391770822.cpp,unreadVariable,style,43,12,Variable 'wr' is assigned a value that is never used.,medium,"pairs += min(wr, ll);","wr = max(0, wr - ll);",},FALSE,
unused_000414,gigel-si-sosetele,cpp,1391863243,gigel-si-sosetele/1391863243.cpp,unreadVariable,style,24,15,Variable 'stars' is assigned a value that is never used.,medium,},int stars = 0;,for (char c : s2) {,FALSE,
unused_000415,gigel-si-sosetele,cpp,1391863245,gigel-si-sosetele/1391863245.cpp,unreadVariable,style,24,15,Variable 'stars' is assigned a value that is never used.,medium,},int stars = 0;,for (char c : s2) {,FALSE,
unused_000416,gigel-si-telefonul,cpp,1314236735,gigel-si-telefonul/1314236735.cpp,unreadVariable,style,38,18,Variable 'rezervor' is assigned a value that is never used.,medium,},int rezervor = x;,int cost = 0;,FALSE,
unused_000417,gigel-si-telefonul,cpp,1314236861,gigel-si-telefonul/1314236861.cpp,unreadVariable,style,38,18,Variable 'rezervor' is assigned a value that is never used.,medium,},int rezervor = x;,int cost = 0;,FALSE,
unused_000418,gigel-si-telefonul,cpp,1314236944,gigel-si-telefonul/1314236944.cpp,redundantAssignment,style,24,11,Variable 'next' is reassigned a value before the old one has been used.,medium,finish = n;,next = finish;,while(curent != finish){,FALSE,
unused_000419,gigel-si-telefonul,cpp,1323427658,gigel-si-telefonul/1323427658.cpp,unreadVariable,style,38,29,Variable 'cap' is assigned a value that is never used.,medium,if(x > n-i+1){,cap = n-i+1;,cost += costuri[i] * (n-i+1);,FALSE,
unused_000420,gigel-si-telefonul,cpp,1323432379,gigel-si-telefonul/1323432379.cpp,unreadVariable,style,38,29,Variable 'cap' is assigned a value that is never used.,medium,if(x > dist){,cap = dist;,cost = cost + costuri[i] * dist;,FALSE,
unused_000421,gigel-si-telefonul,cpp,1323432379,gigel-si-telefonul/1323432379.cpp,unreadVariable,style,40,30,Variable 'dist' is assigned a value that is never used.,medium,cost = cost + costuri[i] * dist;,dist = 0;,return cost;,FALSE,
unused_000422,gigel-si-telefonul,cpp,1323432495,gigel-si-telefonul/1323432495.cpp,unreadVariable,style,41,29,Variable 'cap' is assigned a value that is never used.,medium,if(x > dist){,cap = dist;,cost = cost + costuri[i] * dist;,FALSE,
unused_000423,gigel-si-telefonul,cpp,1323432495,gigel-si-telefonul/1323432495.cpp,unreadVariable,style,43,30,Variable 'dist' is assigned a value that is never used.,medium,cost = cost + costuri[i] * dist;,dist = 0;,return cost;,FALSE,
unused_000424,gigel-si-telefonul,cpp,1323432586,gigel-si-telefonul/1323432586.cpp,unreadVariable,style,28,18,Variable 'dist' is assigned a value that is never used.,medium,long cost = 0;,int dist = n;,for(int i = 1 ; i <= n ; i++){,FALSE,
unused_000425,gigel-si-telefonul,cpp,1332180233,gigel-si-telefonul/1332180233.cpp,unreadVariable,style,28,22,Variable 'temp' is assigned a value that is never used.,medium,for(int i = 1; i < n + 1; i++){,int temp = 0;,int m = INT_MAX;,FALSE,
unused_000426,gigel-si-telefonul,cpp,1332180294,gigel-si-telefonul/1332180294.cpp,unreadVariable,style,34,22,Variable 'temp' is assigned a value that is never used.,medium,for(int i = 1; i < n + 1; i++){,int temp = 0;,int m = INT_MAX;,FALSE,
unused_000427,gigel-si-telefonul,cpp,1332180897,gigel-si-telefonul/1332180897.cpp,unreadVariable,style,35,22,Variable 'temp' is assigned a value that is never used.,medium,for(int i = 1; i < n + 1; i++){,int temp = 0;,int m = INT_MAX;,FALSE,
unused_000428,gigel-si-telefonul,cpp,1332180910,gigel-si-telefonul/1332180910.cpp,unreadVariable,style,35,22,Variable 'temp' is assigned a value that is never used.,medium,for(int i = 1; i < n + 1; i++){,int temp = 0;,int m = INT_MAX;,FALSE,
unused_000429,gigel-si-telefonul,cpp,1332581141,gigel-si-telefonul/1332581141.cpp,unreadVariable,style,61,16,Variable 'task' is assigned a value that is never used.,medium,int main() {,auto* task = new (std::nothrow) Task{};,if (!task) {,FALSE,
unused_000430,gigel-si-telefonul,cpp,1332764112,gigel-si-telefonul/1332764112.cpp,unusedVariable,style,17,9,Unused variable: cst,medium,vector<int> cost(n + 1);,int cst;,for (int i = 1; i <= n; i++) {,FALSE,
unused_000431,gigel-si-telefonul,cpp,1342820236,gigel-si-telefonul/1342820236.cpp,unusedFunction,style,30,4,The function 'mypowr' is never used.,high,ll const md=998244353LL;,"ll mypowr(ll a,ll b, ll mod1) {ll res=1;if(b<0)b=0;a%=mod1; assert(b>=0);",for(;b;b>>=1){if(b&1)res=res*a%mod1;a=a*a%mod1;}return res;},FALSE,
unused_000432,gigel-si-telefonul,cpp,1342820236,gigel-si-telefonul/1342820236.cpp,unusedFunction,style,32,4,The function 'mypow' is never used.,high,for(;b;b>>=1){if(b&1)res=res*a%mod1;a=a*a%mod1;}return res;},"ll mypow(ll a,ll b) {ll res=1;if(b<0)b=0;assert(b>=0);",for(;b;b>>=1){if(b&1)res=res*a;a=a*a;}return res;},FALSE,
unused_000433,gigel-si-telefonul,cpp,1342820510,gigel-si-telefonul/1342820510.cpp,unusedFunction,style,30,4,The function 'mypowr' is never used.,high,ll const md=998244353LL;,"ll mypowr(ll a,ll b, ll mod1) {ll res=1;if(b<0)b=0;a%=mod1; assert(b>=0);",for(;b;b>>=1){if(b&1)res=res*a%mod1;a=a*a%mod1;}return res;},FALSE,
unused_000434,gigel-si-telefonul,cpp,1342820510,gigel-si-telefonul/1342820510.cpp,unusedFunction,style,32,4,The function 'mypow' is never used.,high,for(;b;b>>=1){if(b&1)res=res*a%mod1;a=a*a%mod1;}return res;},"ll mypow(ll a,ll b) {ll res=1;if(b<0)b=0;assert(b>=0);",for(;b;b>>=1){if(b&1)res=res*a;a=a*a;}return res;},FALSE,
unused_000435,gigel-si-telefonul,cpp,1342820740,gigel-si-telefonul/1342820740.cpp,unusedFunction,style,30,4,The function 'mypowr' is never used.,high,ll const md=998244353LL;,"ll mypowr(ll a,ll b, ll mod1) {ll res=1;if(b<0)b=0;a%=mod1; assert(b>=0);",for(;b;b>>=1){if(b&1)res=res*a%mod1;a=a*a%mod1;}return res;},FALSE,
unused_000436,gigel-si-telefonul,cpp,1342820740,gigel-si-telefonul/1342820740.cpp,unusedFunction,style,32,4,The function 'mypow' is never used.,high,for(;b;b>>=1){if(b&1)res=res*a%mod1;a=a*a%mod1;}return res;},"ll mypow(ll a,ll b) {ll res=1;if(b<0)b=0;assert(b>=0);",for(;b;b>>=1){if(b&1)res=res*a;a=a*a;}return res;},FALSE,
unused_000437,gigel-si-telefonul,cpp,1344631096,gigel-si-telefonul/1344631096.cpp,unusedFunction,style,20,6,The function 'dfs' is never used.,high,,"void dfs(ll root, vector<vll> &adj, vector<bool> &V, vector<ll> &T, int &t) {",if (V[root]) return;,FALSE,
unused_000438,gigel-si-telefonul,cpp,1344631096,gigel-si-telefonul/1344631096.cpp,unusedFunction,style,31,6,The function 'sosete' is never used.,high,,void sosete() {,int n; cin >> n;,FALSE,
unused_000439,gigel-si-telefonul,cpp,1361900913,gigel-si-telefonul/1361900913.cpp,unreadVariable,style,16,11,Variable 'j' is assigned a value that is never used.,medium,},int j = -1;,for(int i = 0; i < n; i++){,FALSE,
unused_000440,gigel-si-telefonul,cpp,1361900913,gigel-si-telefonul/1361900913.cpp,redundantAssignment,style,25,15,Variable 'j' is reassigned a value before the old one has been used.,medium,int max_cost_atm = v[i];,for(j = i+1; j < n; j++){,if(v[j] < max_cost_atm){,FALSE,
unused_000441,gigel-si-telefonul,cpp,1361900913,gigel-si-telefonul/1361900913.cpp,unreadVariable,style,9,21,Variable 'intersectie' is assigned a value that is never used.,medium,int battery = 0;,int intersectie = 0;,cin >> n >> x;,FALSE,
unused_000442,gigel-si-telefonul,cpp,1361903931,gigel-si-telefonul/1361903931.cpp,unusedVariable,style,13,17,Unused variable: min_money,medium,int result = 0;,vector<int> min_money;,,FALSE,
unused_000443,gigel-si-telefonul,cpp,1378141408,gigel-si-telefonul/1378141408.cpp,redundantAssignment,style,33,11,Variable 'i' is reassigned a value before the old one has been used.,medium,,for(i = 2; i <= n; i++) {,int cost_curent = v[i];,FALSE,
unused_000444,gigel-si-telefonul,cpp,1378142928,gigel-si-telefonul/1378142928.cpp,unreadVariable,style,16,24,Variable 'required_units' is assigned a value that is never used.,medium,,int required_units = N - 1;,unsigned long long total_cost = 0;,FALSE,
unused_000445,gigel-si-telefonul,cpp,1391685724,gigel-si-telefonul/1391685724.cpp,unreadVariable,style,23,30,Variable 'min_cost' is assigned a value that is never used.,medium,if (v[i + j] < min_cost) {,min_cost = v[i + j];,best_dist = j;,FALSE,
unused_000446,gigel-si-telefonul,cpp,1391864055,gigel-si-telefonul/1391864055.cpp,unusedVariable,style,12,15,Unused variable: res,medium,,"int n, x, res;",cin >> n >> x;,FALSE,
unused_000447,gigel-si-telefonul,cpp,1391864073,gigel-si-telefonul/1391864073.cpp,unusedVariable,style,12,15,Unused variable: res,medium,,"int n, x, res;",cin >> n >> x;,FALSE,
unused_000448,gigel-si-telefonul,cpp,1408485379,gigel-si-telefonul/1408485379.cpp,unreadVariable,style,10,14,Variable 'cost' is assigned a value that is never used.,medium,cin >> N;,int cost = 0;,int X;,FALSE,
unused_000449,gigel-si-telefonul,cpp,1408485379,gigel-si-telefonul/1408485379.cpp,unreadVariable,style,22,18,Variable 'mini' is assigned a value that is never used.,medium,for (int i = 2; i <= N; i++) {,int mini = v[i - 1];,for (int j = i - 1; j >= 0 && j >= i - X; j--) {,FALSE,
unused_000450,gigel-si-telefonul,cpp,1408485926,gigel-si-telefonul/1408485926.cpp,unreadVariable,style,10,14,Variable 'cost' is assigned a value that is never used.,medium,cin >> N;,int cost = 0;,int X;,FALSE,
unused_000451,gigel-si-telefonul,cpp,1408485926,gigel-si-telefonul/1408485926.cpp,unreadVariable,style,22,18,Variable 'mini' is assigned a value that is never used.,medium,for (int i = 2; i <= N; i++) {,int mini = v[i - 1];,for (int j = i - 1; j >= 0 && j > i - X; j--) {,FALSE,
unused_000452,gigel-si-telefonul,cpp,1408486016,gigel-si-telefonul/1408486016.cpp,unreadVariable,style,10,14,Variable 'cost' is assigned a value that is never used.,medium,cin >> N;,int cost = 0;,int X;,FALSE,
unused_000453,gigel-si-telefonul,cpp,1408486016,gigel-si-telefonul/1408486016.cpp,unreadVariable,style,22,18,Variable 'mini' is assigned a value that is never used.,medium,for (int i = 2; i <= N; i++) {,int mini = v[i - 1];,for (int j = i - 1; j >= 0 && j >= i - X-1; j--) {,FALSE,
unused_000454,gigel-si-telefonul,cpp,1408486147,gigel-si-telefonul/1408486147.cpp,unreadVariable,style,10,14,Variable 'cost' is assigned a value that is never used.,medium,cin >> N;,int cost = 0;,int X;,FALSE,
unused_000455,gigel-si-telefonul,cpp,1408486147,gigel-si-telefonul/1408486147.cpp,unreadVariable,style,22,18,Variable 'mini' is assigned a value that is never used.,medium,for (int i = 1; i <= N; i++) {,int mini = v[i - 1];,for (int j = i - 1; j >= 0 && j >= i - X; j--) {,FALSE,
unused_000456,gigel-si-telefonul,cpp,1408486537,gigel-si-telefonul/1408486537.cpp,unreadVariable,style,10,14,Variable 'cost' is assigned a value that is never used.,medium,cin >> N;,int cost = 0;,int X;,FALSE,
unused_000457,gigel-si-telefonul,cpp,1408487459,gigel-si-telefonul/1408487459.cpp,unreadVariable,style,10,14,Variable 'cost' is assigned a value that is never used.,medium,cin >> N;,int cost = 0;,int X;,FALSE,
unused_000458,gigel-si-telefonul,cpp,1408492477,gigel-si-telefonul/1408492477.cpp,unreadVariable,style,18,25,Variable 'vf' is assigned a value that is never used.,medium,int best = v[i];,"int poz = -1,vf = 0;",for(j = i + 1; j <= i + p; j ++){,FALSE,
unused_000459,gigel-si-telefonul,cpp,1408492477,gigel-si-telefonul/1408492477.cpp,unreadVariable,style,27,20,Variable 'vf' is assigned a value that is never used.,medium,else{,vf = 1;,break;,FALSE,
unused_000460,gigel-si-telefonul,cpp,1408492505,gigel-si-telefonul/1408492505.cpp,unreadVariable,style,22,26,Variable 'best' is assigned a value that is never used.,medium,if(v[j] < best){,best = v[j];,poz = j;,FALSE,
unused_000461,gigel-si-telefonul,cpp,1408519031,gigel-si-telefonul/1408519031.cpp,unreadVariable,style,39,18,Variable 'curr' is assigned a value that is never used.,medium,while(!pq.empty()) {,int curr = pq.top().first;,int nod = pq.top().second;,FALSE,
unused_000462,gigel-si-telefonul,cpp,1408530882,gigel-si-telefonul/1408530882.cpp,unreadVariable,style,15,18,Variable 'v' is assigned a value that is never used.,medium,cin >> n >> x;,vector<int> v(n);,"vector<vector<long long>> dist(n + 2, vector<long long>(n + 2, 2e17));",FALSE,
unused_000463,gigel-si-telefonul,cpp,1408548585,gigel-si-telefonul/1408548585.cpp,unreadVariable,style,28,17,Variable 'current' is assigned a value that is never used.,medium,,int current = 0;,int costTotal = 0;,FALSE,
