submission_id,user_id,attempt_number,score,language,result,algorithm,label_type,extraction_source,model,reasoning_effort
1391827899,user_0313,1,2.08,java,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1391827935,user_0313,3,12.5,java,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1391827997,user_0313,5,11.46,java,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235610,user_0314,1,2.08,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236089,user_0314,3,2.08,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236830,user_0314,5,50.0,cpp,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1391935200,user_0316,1,50.0,java,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1391935322,user_0316,3,12.5,java,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1323366002,user_0318,1,50.0,java,Accepted,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1391935969,user_0319,2,50.0,cpp,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1391858690,user_0320,2,50.0,java,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,manual,final,openai/gpt-oss-20b,high
1378121015,user_0321,2,14.58,java,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314234939,user_0322,1,4.17,java,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314222795,user_0323,1,50.0,cpp,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236537,user_0324,1,12.5,cpp,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236950,user_0324,3,50.0,cpp,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314199824,user_0326,1,50.0,java,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1361812114,user_0328,1,47.92,java,Wrong Answer,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1370606684,user_0330,1,50.0,cpp,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236966,user_0331,2,4.17,java,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314234495,user_0332,2,50.0,cpp,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1378120206,user_0334,1,1.04,c,Wrong Answer,UNKNOWN,gpt-oss-high,final,openai/gpt-oss-20b,high
1378120230,user_0334,3,1.04,c,Wrong Answer,UNKNOWN,gpt-oss-high,final,openai/gpt-oss-20b,high
1378120278,user_0334,5,2.08,c,Wrong Answer,UNKNOWN,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236030,user_0335,1,1.04,java,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236387,user_0335,3,6.25,java,Runtime Error,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1391901507,user_0336,1,2.08,cpp,Terminated due ...,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1391901583,user_0336,3,50.0,cpp,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236271,user_0338,1,3.13,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236631,user_0338,4,5.21,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237419,user_0338,6,5.21,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237444,user_0339,2,1.04,java,Runtime Error,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237843,user_0339,5,1.04,java,Runtime Error,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1361592965,user_0001,2,47.92,cpp,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1359946327,user_0003,1,50.0,cpp,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,manual,final,openai/gpt-oss-20b,high
1361582261,user_0004,2,50.0,cpp,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314234850,user_0005,2,5.21,java,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236919,user_0005,4,5.21,java,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237800,user_0005,6,3.13,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1332764190,user_0006,2,47.92,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1332754033,user_0007,2,1.04,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1332754215,user_0007,4,50.0,cpp,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323456410,user_0008,2,4.17,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323426114,user_0009,1,10.42,java,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1323426450,user_0009,4,50.0,java,Accepted,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237475,user_0010,2,1.04,java,Wrong Answer,UNKNOWN,gpt-oss-high,final,openai/gpt-oss-20b,high
1323384873,user_0011,2,2.08,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323387618,user_0011,4,8.33,cpp,Wrong Answer,SORT_BINARY_SEARCH_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323387754,user_0011,6,50.0,cpp,Accepted,SORT_BINARY_SEARCH_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235539,user_0012,2,11.46,cpp,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237058,user_0012,4,12.5,cpp,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237202,user_0012,6,32.29,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237309,user_0012,8,48.96,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237553,user_0012,10,50.0,cpp,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235925,user_0013,2,1.04,cpp,Terminated due ...,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236532,user_0013,4,50.0,cpp,Accepted,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1323432402,user_0014,2,50.0,cpp,Accepted,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235209,user_0015,2,48.96,java,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235276,user_0016,1,18.75,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236570,user_0016,3,47.92,java,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323425285,user_0017,1,46.88,cpp,Wrong Answer,SORT_TWO_POINTER_MATCHING,manual_review,manual_review,openai/gpt-oss-20b,high
1323425542,user_0017,3,12.5,cpp,Wrong Answer,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323425745,user_0017,6,46.88,cpp,Wrong Answer,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235908,user_0018,1,18.75,cpp,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236675,user_0018,3,46.88,cpp,Wrong Answer,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1332268095,user_0019,1,12.5,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236218,user_0020,1,11.46,java,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236287,user_0020,3,50.0,java,Accepted,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1332321248,user_0022,1,13.54,java,Wrong Answer,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1332321290,user_0022,3,16.67,java,Wrong Answer,SORT_BINARY_SEARCH_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1332321343,user_0022,5,12.5,java,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1332321425,user_0022,7,50.0,java,Accepted,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237292,user_0023,2,1.04,java,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1324805310,user_0025,1,50.0,cpp,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235792,user_0026,2,50.0,java,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237164,user_0027,2,2.08,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237728,user_0027,6,5.21,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323450695,user_0028,1,14.58,java,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237379,user_0030,1,29.17,cpp,Wrong Answer,HASH_MAP_LOOKUP_MATCHING,manual_review,manual_review,openai/gpt-oss-20b,high
1344633876,user_0031,2,1.04,cpp,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323446525,user_0032,1,50.0,cpp,Accepted,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236186,user_0034,1,10.42,cpp,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236467,user_0034,4,1.04,cpp,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236540,user_0034,6,10.42,cpp,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236784,user_0034,9,2.08,cpp,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237237,user_0034,11,14.58,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235545,user_0035,1,46.88,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236161,user_0035,3,50.0,cpp,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323432458,user_0036,2,46.88,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237383,user_0038,1,2.08,cpp,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1332759350,user_0039,1,4.17,cpp,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1332759647,user_0039,3,50.0,cpp,Accepted,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236175,user_0040,2,50.0,java,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1332621495,user_0041,3,47.92,java,Wrong Answer,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323072370,user_0042,2,2.08,cpp,Wrong Answer,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323073487,user_0042,4,2.08,cpp,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323073741,user_0042,6,1.04,cpp,Wrong Answer,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323075619,user_0042,8,15.63,cpp,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1323425291,user_0043,1,2.08,cpp,Wrong Answer,SORT_ADJACENT_PAIRING,manual,final,openai/gpt-oss-20b,high
1323426173,user_0043,4,48.96,cpp,Wrong Answer,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236334,user_0045,1,1.04,java,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236592,user_0045,3,2.08,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236755,user_0045,5,2.08,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237232,user_0045,7,2.08,java,Runtime Error,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237415,user_0045,9,3.13,java,Runtime Error,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237666,user_0045,11,3.13,java,Runtime Error,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235717,user_0046,1,46.88,cpp,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236323,user_0047,1,11.46,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236313,user_0048,1,46.88,java,Runtime Error,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235569,user_0049,1,12.5,cpp,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1323364313,user_0050,1,1.04,java,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323364472,user_0050,3,3.13,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323367810,user_0050,5,6.25,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323370528,user_0050,9,12.5,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236230,user_0051,1,3.13,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236572,user_0051,3,11.46,java,Terminated due ...,UNKNOWN,gpt-oss-high,no-decision,openai/gpt-oss-20b,high
1314237194,user_0051,5,8.33,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237424,user_0051,7,2.08,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236433,user_0052,1,46.88,java,Runtime Error,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323450383,user_0053,2,2.08,cpp,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235246,user_0054,1,46.88,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236311,user_0055,1,46.88,java,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323374856,user_0056,2,50.0,java,Accepted,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236716,user_0058,1,11.46,java,Runtime Error,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323447089,user_0060,1,5.21,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323447320,user_0060,3,5.21,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323447766,user_0060,5,12.5,java,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236020,user_0061,1,7.29,cpp,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236068,user_0061,3,7.29,cpp,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236259,user_0061,5,7.29,cpp,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236582,user_0061,7,6.25,cpp,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236863,user_0061,9,40.63,cpp,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236231,user_0062,1,2.08,cpp,Wrong Answer,SORT_BINARY_SEARCH_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236865,user_0062,3,13.54,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237043,user_0062,6,13.54,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237459,user_0062,11,13.54,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237517,user_0062,13,50.0,cpp,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237273,user_0063,2,18.75,cpp,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237408,user_0063,4,30.21,cpp,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236749,user_0064,2,5.21,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237144,user_0064,4,12.5,java,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237506,user_0064,6,47.92,java,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236799,user_0065,1,2.08,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237372,user_0065,3,11.46,java,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237487,user_0065,5,50.0,java,Accepted,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,manual,final,openai/gpt-oss-20b,high
1314236074,user_0066,2,12.5,java,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236694,user_0066,4,10.42,java,Terminated due ...,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314234649,user_0067,1,2.08,cpp,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235619,user_0067,3,2.08,cpp,Segmentation Fault,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237156,user_0067,7,3.13,cpp,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236558,user_0069,1,1.04,java,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235070,user_0070,1,5.21,cpp,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236220,user_0070,3,22.92,cpp,Wrong Answer,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237387,user_0070,6,23.96,cpp,Wrong Answer,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237021,user_0071,1,6.25,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237495,user_0071,3,2.08,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237634,user_0071,5,2.08,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236010,user_0072,1,1.04,java,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237077,user_0072,3,3.13,java,Terminated due ...,UNKNOWN,gpt-oss-high,final,openai/gpt-oss-20b,high
1332754219,user_0073,3,50.0,cpp,Accepted,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323416546,user_0074,2,17.71,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1344636972,user_0076,1,2.08,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1344637247,user_0076,5,4.17,java,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235187,user_0078,1,20.83,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235767,user_0078,3,21.88,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236239,user_0078,5,25.0,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236316,user_0078,7,25.0,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236542,user_0078,9,27.08,java,Terminated due ...,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1323421343,user_0079,2,12.5,java,Runtime Error,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323422127,user_0079,4,50.0,java,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237488,user_0080,2,50.0,java,Accepted,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236727,user_0081,2,5.21,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237019,user_0081,4,12.5,java,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237284,user_0081,6,16.67,java,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237544,user_0081,8,15.63,java,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236676,user_0082,1,7.29,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236805,user_0082,3,22.92,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237242,user_0082,5,37.5,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235786,user_0083,2,6.25,cpp,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
